gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1.0,0.2264611084654361,0.7735388915345639,0.7735388915345639,5,1.0,0.0,1.0,0.0,0.7735388915345639,0.0,0.0,0.2264611084654361,1.0,0.0,1.0,1.2264611084654362,84.89744359536934,477.5839691662698,1
0.9801089924137669,0.0,0.0,0.0,4,1.0,1.0,1.0,0.0,0.019891007586233078,0.0,0.0,0.0,0.0,0.0,0.9801089924137669,0.0,72.05547882791186,305.55,1
0.0,0.0,0.5221215519777576,0.5221215519777576,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5221215519777576,69.14778784480222,69.14778784480222,1
0.4677424688510239,0.5322575311489761,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.467742468851024,71.3370969875404,71.3370969875404,1
1.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,90.30591141391726,90.30591141391726,1
1.0,0.0,0.24690742666758558,0.0,41,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7530925733324144,0.7530925733324144,0.0,1.0,0.7530925733324144,99.27790792598056,4043.8004440606924,1
0.0,0.1614507850971718,0.1614507850971718,0.8385492149028282,15,1.0,0.1614507850971718,1.0,0.0,0.8385492149028282,0.1614507850971718,0.1614507850971718,0.0,0.8385492149028282,0.0,1.0,0.3229015701943436,85.43986526247306,1267.7336786676567,1
0.0,0.0,1.0,1.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6438143528824058,3.0,20.51780928235588,20.51780928235588,1
0.173185026203581,0.0,0.173185026203581,0.826814973796419,22,1.0,0.173185026203581,1.173185026203581,0.0,0.0,0.0,0.0,0.826814973796419,0.0,0.346370052407162,1.0,1.826814973796419,78.21766934975722,1314.7477753930539,1
0.7090137242870318,0.2909862757129682,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,25.164549313785646,25.164549313785646,1
0.0,0.0,0.8228290747281345,0.8228290747281345,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8228290747281345,2.1771709252718656,64.93434633908748,20.911414537364067,1
0.0,1.0,0.0,0.0,4,1.0,0.49255363388025786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5074463661197424,69.84296526376204,320.10079931011086,1
0.0,1.0,0.0,0.0,17,1.0,0.6773873215187168,1.0,0.0,0.6773873215187168,0.0,1.0,0.32261267848128317,0.32261267848128317,0.0,1.0,2.0,88.35351410633155,1507.5759778298748,1
0.2350372148038251,0.2350372148038251,0.2350372148038251,0.2350372148038251,6,1.0,0.0,1.0,0.7649627851961749,0.7649627851961749,0.7649627851961749,0.7649627851961749,0.2350372148038251,0.7649627851961749,0.0,1.0,0.2350372148038251,93.9898412979723,571.2105954368612,1
1.0,0.0,0.8306885105200769,0.16931148947992314,37,1.0,0.0,1.0,0.8306885105200769,0.8306885105200769,0.16931148947992314,0.0,0.16931148947992314,0.0,0.16931148947992314,1.0,2.0,80.41507549003556,3016.021416640373,1
0.4551723424548132,0.4551723424548132,0.4551723424548132,0.0,8,0.4551723424548132,0.4551723424548132,0.4551723424548132,0.5448276575451868,0.0,0.5448276575451868,0.5448276575451868,0.5448276575451868,0.5448276575451868,0.0,0.4551723424548132,3.0,61.428736495328,534.410690507665,1
0.1652420504426032,0.1652420504426032,0.1652420504426032,0.0,60,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.1652420504426032,1.0,2.0,105.5447295915484,6394.285329139202,1
0.0,0.0,0.0,0.0,9,1.0,0.41701557383539756,0.41701557383539756,0.5829844261646024,0.5829844261646024,0.0,0.0,0.5829844261646024,0.5829844261646024,0.0,1.0,2.0,74.69170155738354,704.8218975001979,1
0.0,0.0,1.0,0.0002861958440859569,70,1.0,1.0,1.0,0.0002861958440859569,1.0,1.0,1.0,1.0,1.0,1.0002861958440858,1.0,1.999427608311828,109.48724549513327,7674.564123764906,1
0.8494785083365864,0.0,1.0,0.0,70,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.8494785083365866,1.0,1.1505214916634134,108.73546934249707,7688.438973611303,1
0.8167569301195281,0.1832430698804719,0.0,0.0,26,1.0,0.0,0.8167569301195281,0.1832430698804719,0.1832430698804719,0.0,0.0,0.8167569301195281,0.8167569301195281,0.0,1.0,1.816756930119528,63.50791881890028,2240.726403299048,1
0.0,0.0,1.0,0.792690996812442,20,1.0,1.0,1.0,0.20730900318755796,0.792690996812442,1.0,0.0,1.0,1.0,0.0,1.0,0.4146180063751159,105.44574744378426,2242.666345996379,1
1.0,1.0,0.7823883294600873,0.7823883294600873,27,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7823883294600873,0.7823883294600873,0.0,0.2176116705399127,1.7823883294600873,100.98430441517591,2711.5665506067667,1
1.0,0.26542207687858677,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345779231214132,2.0,69.1,69.1,1
1.0,0.6995106143995676,0.0,0.0,5,1.0,0.30048938560043237,1.0,0.0,0.0,0.30048938560043237,0.0,1.0,0.6995106143995676,0.0,1.0,2.0,91.73053832416048,450.63644368752125,1
0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,70.22694964992978,70.22694964992978,1
0.20747860803708085,0.7925213919629192,0.0,0.20747860803708085,5,1.0,0.0,0.7925213919629192,0.0,0.7925213919629192,0.7925213919629192,0.0,1.0,0.7925213919629192,0.0,0.7925213919629192,1.2074786080370807,64.93434633908748,444.2816023954559,1
0.0,0.0,0.46144551188731264,0.0,13,1.0,0.5385544881126874,1.0,0.5385544881126874,0.0,0.0,0.0,1.0,1.0,0.0,0.5385544881126874,2.0,64.93434633908748,1373.500895002422,1
1.0,0.0,0.7308180287118088,0.0,10,1.0,0.0,1.0,0.2691819712881912,0.0,0.2691819712881912,0.0,0.7308180287118088,0.0,0.0,0.7308180287118088,1.4616360574236176,80.42106844975434,857.5768547598035,1
0.8520158526341652,0.14798414736583476,0.8520158526341652,0.8520158526341652,31,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14798414736583476,0.14798414736583476,0.0,1.0,0.2959682947316695,72.93165916836544,2348.477138174727,1
0.0,0.8525577819015535,0.8525577819015535,0.0,25,1.0,1.0,1.0,0.0,0.8525577819015535,1.0,0.0,0.1474422180984465,1.0,0.0,1.0,2.0,94.57246686868238,2385.3466371160353,1
0.7108847166823191,0.7108847166823191,0.0,0.0,49,0.2891152833176809,0.0,0.2891152833176809,0.0,0.7108847166823191,0.7108847166823191,0.0,0.7108847166823191,0.7108847166823191,0.0,0.7108847166823191,1.4217694333646382,59.018021476419364,2858.453056324789,1
0.9069428088348339,0.0,0.0,0.0,13,1.0,0.0,1.0,0.0,0.0,0.09305719116516609,0.0,0.0,0.9069428088348339,0.0,0.9069428088348339,2.0,79.36893397475788,1010.3052365475992,1
0.0,0.8676276209650275,0.8676276209650275,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.97352552419301,45.97352552419301,1
0.5930145003605977,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.40698549963940234,0.0,0.5930145003605977,0.0,0.0,0.0,1.0,2.0,54.33663622465743,54.33663622465743,1
1.0,0.0,0.40087941495967483,0.0,55,1.0,1.0,1.0,0.40087941495967483,0.40087941495967483,0.0,0.0,1.0,0.5991205850403252,0.0,1.0,2.0,96.77995602925202,5265.890382356067,1
0.6465392594532176,0.0,0.6465392594532176,0.6465392594532176,19,1.0,0.6465392594532176,0.35346074054678245,0.0,0.0,0.35346074054678245,0.0,0.35346074054678245,0.35346074054678245,0.6465392594532176,1.0,1.3534607405467824,54.21191533849818,1065.3650232602388,1
0.0,0.0,0.4584664245692578,0.4584664245692578,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.7,74.7,1
0.03798156328985347,0.03798156328985347,0.0,0.9620184367101465,14,1.0,0.0,1.0,0.0,0.9620184367101465,0.0,0.0,0.03798156328985347,1.0,0.0,0.9620184367101465,0.03798156328985347,86.07281611296884,1269.4189636066499,1
0.745860038627012,0.254139961372988,0.745860038627012,0.745860038627012,66,1.0,1.0,0.254139961372988,0.745860038627012,0.254139961372988,0.745860038627012,0.0,0.745860038627012,0.745860038627012,1.491720077254024,1.0,1.745860038627012,79.89060497102975,5275.851635667195,1
0.549322479403174,0.0,0.0,0.0,1,0.549322479403174,0.549322479403174,0.0,0.0,0.0,0.549322479403174,1.0,0.0,0.0,0.0,0.450677520596826,2.549322479403174,63.34991005664248,60.69796743820952,1
0.057741051869173776,0.0,0.9422589481308262,0.0,53,1.0,1.0,1.0,0.0,1.0,0.0,0.057741051869173776,0.9422589481308262,1.0,0.0,1.0,1.0577410518691739,98.17192284511677,5148.062247808458,1
0.31924410703951445,0.0,0.31924410703951445,0.0,6,0.6807558929604856,0.6807558929604856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31924410703951445,0.6807558929604856,2.0422676788814567,42.14003116345287,253.0945544543392,1
0.5332179227688121,0.0,0.5332179227688121,0.0,2,1.0,0.0,1.0,0.0,0.0,0.5332179227688121,0.0,0.0,0.0,0.0,0.0,1.0664358455376242,73.4125947057204,152.383477596539,1
0.034461259425,0.0,0.965538740575,0.034461259425,37,1.0,1.0,1.0,0.965538740575,0.0,1.0,0.965538740575,0.034461259425,1.0,0.965538740575,1.0,1.93107748115,99.20172306297125,3755.3771014000336,1
1.0,0.9696077268480954,0.0,0.0,8,1.0,0.030392273151904625,1.0,0.9696077268480954,0.030392273151904625,0.0,0.9696077268480954,1.0,1.0,0.0,0.0,1.0303922731519046,100.31671575023354,831.9609789036556,1
0.9491121430894405,0.050887856910559526,0.0,0.0,24,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0508878569105595,90.47875700032522,2282.3006495011387,1
1.0,0.0,0.0,0.0,7,0.48709758385280244,0.0,0.9741951677056049,0.0,0.5129024161471976,0.0,0.0,0.0,0.0,0.0,1.0,1.9741951677056049,24.87402290650013,197.44804581300025,1
0.9063275792940898,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.796836210352954,66.19593701331742,1
1.0,0.0,0.2453787784014082,0.2453787784014082,8,1.0,0.2453787784014082,0.2453787784014082,0.0,0.2453787784014082,0.0,0.0,0.0,0.0,0.0,1.0,2.0,64.93434633908748,398.28133350013525,1
1.0,0.49193110010572905,1.0,0.508068899894271,28,0.49193110010572905,0.0,0.49193110010572905,0.508068899894271,1.0,0.508068899894271,0.0,0.0,0.0,0.0,0.49193110010572905,0.9838622002114581,69.2218474326407,1456.0313871715541,1
0.6975525217106201,0.0,0.3024474782893799,0.0,18,1.0,1.0,1.0,0.3024474782893799,0.0,0.6975525217106201,0.0,0.0,0.6975525217106201,0.0,0.6975525217106201,1.30244747828938,64.93434633908748,1595.768007356382,1
0.5085818224714432,0.5085818224714432,0.49141817752855677,0.0,37,1.0,0.49141817752855677,0.49141817752855677,0.5085818224714432,0.49141817752855677,0.5085818224714432,0.49141817752855677,0.49141817752855677,0.5085818224714432,0.5085818224714432,0.49141817752855677,1.0,63.79799840592197,2797.8638653989947,1
0.5224441454054645,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.5224441454054645,0.5224441454054645,0.0,0.47755585459453553,0.0,0.47755585459453553,2.5224441454054647,61.142643876270384,61.142643876270384,1
0.5627116990223392,0.0,0.5627116990223392,0.0,22,0.5627116990223392,0.0,0.0,0.0,0.4372883009776608,0.5627116990223392,0.0,0.0,0.0,0.0,1.0,2.5627116990223393,41.263386696473326,868.7296573784915,1
0.5587762863446735,0.5587762863446735,0.0,0.0,39,1.0,0.44122371365532653,0.44122371365532653,0.5587762863446735,0.0,0.5587762863446735,0.0,0.0,1.0,0.5587762863446735,0.44122371365532653,1.4412237136553265,71.81126968698248,2776.652822035498,1
0.3942446968609433,0.6057553031390567,1.0,0.3942446968609433,13,1.0,0.3942446968609433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6057553031390568,71.82553996165902,908.8651060627811,1
0.08126528939362265,0.9187347106063773,0.0,0.0,27,1.0,0.9187347106063773,0.9187347106063773,0.0,0.08126528939362265,0.9187347106063773,0.08126528939362265,0.0,1.0,0.08126528939362265,0.08126528939362265,1.1625305787872453,64.93434633908748,2470.2407811199146,1
0.6377319129014088,0.36226808709859115,0.6377319129014088,0.0,8,1.0,0.36226808709859115,1.0,0.6377319129014088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.51811340435493,614.6094851322816,1
0.7257164632199491,0.0,0.0,0.0,2,1.0,0.2742835367800509,1.0,0.0,0.0,0.0,0.0,0.7257164632199491,0.0,0.0,0.0,1.725716463219949,77.8754374992018,144.6099923787302,1
1.0,0.0,1.0,0.8944525568242322,52,1.0,1.0,1.0,0.10554744317576781,0.0,1.0,0.8944525568242322,0.0,1.0,1.7889051136484644,0.8944525568242322,0.21109488635153562,96.00196350853695,4994.361072911696,1
0.0,0.4559792757599369,0.0,0.0,42,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5440207242400631,0.5440207242400631,0.0,1.0,1.0880414484801262,95.12837821738115,3983.0049201784254,1
0.0,0.0,0.5565441636180959,0.5565441636180959,1,0.4434558363819041,0.0,0.0,0.0,0.0,0.0,0.5565441636180959,0.5565441636180959,0.0,0.0,0.4434558363819041,2.0,41.87382334552762,41.87382334552762,1
0.39788301464522047,0.0,0.39788301464522047,0.0,10,0.6021169853547795,0.0,0.6021169853547795,0.39788301464522047,0.0,0.0,0.39788301464522047,1.0,0.39788301464522047,0.0,1.0,0.7957660292904409,60.762803011106776,711.2454539930899,1
0.0,0.0,1.0,1.0,24,0.5914067594224881,0.0,0.5914067594224881,0.0,0.5914067594224881,0.0,0.4085932405775119,0.4085932405775119,0.4085932405775119,0.0,0.5914067594224881,0.4085932405775119,64.71364445280385,1563.9839083895745,1
0.0,0.0,0.193410657673723,1.0,2,0.806589342326277,0.0,1.613178684652554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.193410657673723,20.52837115683387,35.985387460371605,1
0.0,1.0,0.4764833837782927,0.0,3,1.0,0.0,1.0,0.0,0.0,0.5235166162217073,0.0,1.0,0.0,0.0,1.0,2.0,83.77668217463001,222.4270984897127,1
0.0,0.0038770503605588535,0.0,0.0,14,1.0,0.9961229496394411,1.0,0.0,1.0,0.0,0.0,0.0038770503605588535,0.0038770503605588535,0.0,1.0,2.0,79.80912501799853,1111.8827610755466,1
0.05947156886728078,0.0,0.0,0.0,53,1.0,0.9405284311327192,1.0,0.0,0.05947156886728078,0.05947156886728078,1.0,1.0,1.0,0.05947156886728078,1.0,1.8810568622654384,100.39141068744966,5440.064424457414,1
0.9968321514192983,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,79.55031678485807,79.55031678485807,1
0.6401983115596238,0.0,0.3598016884403762,0.0,13,1.0,0.6401983115596238,1.0,0.0,0.0,0.3598016884403762,0.6401983115596238,1.0,0.6401983115596238,0.0,1.0,2.6401983115596237,93.71091517992647,1304.1106713125505,1
0.7015650876381233,0.7015650876381233,0.7015650876381233,0.0,44,1.0,0.7015650876381233,1.0,0.7015650876381233,0.2984349123618767,0.0,0.0,0.7015650876381233,0.7015650876381233,0.0,0.2984349123618767,2.0,93.49382245386745,4088.2547486759704,1
0.0,0.2403823886994838,0.7596176113005162,0.0,3,1.0,0.7596176113005162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2403823886994838,73.18654692294196,229.80286791524614,1
1.0,0.0,0.0,0.6881009199957195,4,0.6881009199957195,0.0,0.0,0.6881009199957195,0.0,0.0,0.0,0.31189908000428046,0.31189908000428046,0.0,1.0,2.0,47.887289461979236,181.24981929195678,1
1.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2560475651049543,2.0,69.9243952434895,69.9243952434895,1
0.0,0.9692099503395522,1.0,0.03079004966044785,14,1.0,1.0,1.0,0.0,0.0,1.0,0.9692099503395522,0.0,0.03079004966044785,0.0,1.0,2.0,83.17931820857387,1258.3092370148981,1
0.028466957609411314,0.0,1.0,0.0,50,1.0,1.0,1.0,0.9715330423905887,1.0,0.0,0.9715330423905887,1.0,1.0,1.0,0.0,1.9715330423905888,108.31514759972235,5610.806751091035,1
0.0,0.0,0.0,0.0,25,1.0,0.7792545115472183,1.0,0.0,0.0,0.7792545115472183,0.0,1.0,0.7792545115472183,0.0,1.0,2.0,94.36820205421229,2402.189741942318,1
0.2659702374106937,0.2659702374106937,0.2659702374106937,0.0,17,1.0,1.0,1.0,0.0,0.0,0.2659702374106937,0.7340297625893063,0.2659702374106937,1.0,0.0,1.0,1.7340297625893064,92.85279195720068,1615.3299113028838,1
0.0,0.7625963946941753,0.0,0.23740360530582472,11,1.0,0.7625963946941753,1.0,0.0,0.0,0.0,0.0,0.7625963946941753,0.7625963946941753,0.0,0.7625963946941753,0.0,88.94189572125269,996.9733997248784,1
1.0,0.9292573980072293,0.07074260199277072,0.0,55,1.0,1.0,1.0,0.9292573980072293,0.07074260199277072,0.07074260199277072,0.0,1.0,0.9292573980072293,0.0,1.0,2.0,96.40425554184105,5626.603436639395,1
0.96945054290662,0.0,0.0,0.0,12,1.0,1.0,1.0,0.0,0.0,0.030549457093379973,0.0,0.96945054290662,0.0,0.0,1.0,2.0,84.32780217162649,1059.9303407408124,1
0.1279516615529923,0.0,0.0,0.1279516615529923,3,1.0,0.0,0.0,0.8720483384470077,0.8720483384470077,0.0,0.0,0.1279516615529923,0.0,0.0,0.1279516615529923,1.8720483384470077,55.26683141999056,165.7437945616002,1
0.0,0.0,0.0,0.0,2,1.0,0.0,1.0,0.4727738191601998,0.4727738191601998,0.0,0.4727738191601998,0.0,0.5272261808398002,0.0,0.4727738191601998,2.0,83.24481076921313,182.9417041430575,1
0.6325441099658279,0.0,0.0,0.0,2,1.0,0.3674558900341721,0.3674558900341721,0.0,0.0,0.0,0.6325441099658279,1.0,1.0,0.0,1.0,2.0,64.93434633908748,193.38938018968966,1
0.6444702771210337,0.0,0.0,0.6444702771210337,1,1.0,0.35552972287896634,0.0,0.0,0.0,0.0,0.6444702771210337,0.0,0.0,0.0,1.0,3.0,49.97110594457579,49.97110594457579,1
0.18020219501527246,0.0,0.18020219501527246,0.18020219501527246,17,1.0,1.0,0.8197978049847275,1.0,1.0,0.0,0.18020219501527246,1.0,0.0,0.18020219501527246,0.8197978049847275,2.1802021950152723,91.3545829042419,1618.8515164626147,1
0.0,0.0,0.0,0.0,1,1.0,0.6665926778408895,1.0,0.0,0.6665926778408895,0.0,0.0,0.0,0.3334073221591105,0.0,1.0,2.6665926778408897,80.5000665899432,80.5000665899432,1
0.0,1.0,0.0,0.0,1,0.7330511898599934,0.0,0.7330511898599934,0.0,0.0,0.2669488101400066,0.0,0.7330511898599934,0.0,0.0,0.2669488101400066,2.0,64.93434633908748,78.50338976202801,1
0.5285781097221971,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.643575771319426,19.643575771319426,1
1.0,0.7933940143053477,1.0,0.20660598569465227,20,1.0,0.20660598569465227,1.0,0.0,0.0,0.0,0.0,0.0,0.20660598569465227,0.0,1.0,2.0,68.23935101932463,1472.8905461287482,1
1.0,0.0,0.0,0.0,3,1.0,1.0,0.009453967229866578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.537407233997264,206.62363491807466,1
0.20065101740376123,0.0,0.0,0.0,3,1.0,0.7993489825962388,1.0,0.0,0.0,0.0,0.0,0.20065101740376123,0.0,0.0,0.20065101740376123,2.0,75.90211580656222,242.0100325508702,1
0.0,0.005351358440002119,0.0,0.0,2,1.0,1.0,1.0,0.0,0.0,0.9946486415599979,0.0,0.0,0.0,0.0,0.005351358440002119,3.0,80.57244050403398,155.81391353194402,1
0.0,0.0,0.910187845717226,0.0,3,1.0,1.0,1.0,0.0,0.910187845717226,0.0,0.0,0.0,0.910187845717226,0.0,0.910187845717226,1.089812154282774,65.86081741720902,242.86467845343137,1
0.9976824520951861,1.0,0.0,0.0,37,1.0,0.002317547904813866,0.002317547904813866,0.002317547904813866,1.0,0.9976824520951861,0.9976824520951861,0.9976824520951861,0.002317547904813866,0.9976824520951861,1.0,1.0023175479048139,70.20759106543463,2497.349652367814,1
0.04416193617783126,0.9558380638221687,0.9558380638221687,0.0,50,1.0,0.9558380638221687,1.0,0.0,1.0,0.0,0.0,0.9558380638221687,0.04416193617783126,0.0,1.0,2.0,65.8359411330894,4366.080344334888,1
1.0,0.6582175952632383,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.06708912023684,20.06708912023684,1
1.0,0.36709366932156584,0.0,0.6329063306784342,26,1.0,1.0,1.0,0.0,0.36709366932156584,0.0,0.6329063306784342,0.36709366932156584,0.0,0.0,1.0,2.0,74.15304075154853,2186.2766612414166,1
0.9309704591121504,0.06902954088784963,0.0,0.0,4,1.0,0.9309704591121504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0690295408878496,75.28269153111886,318.87238818364483,1
1.0,0.9943341854704327,0.0,0.00566581452956727,24,1.0,0.9943341854704327,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,65.10979198951703,2440.1987260049546,1
0.06290897154120523,0.9370910284587948,0.0,0.0,4,1.0,0.06290897154120523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.937091028458795,65.63362067890372,318.52516358861646,1
0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8219266359399297,3.0,44.441096331797,44.441096331797,1
1.0,0.809183171139031,0.0,0.0,14,1.0,0.0,1.0,0.0,0.809183171139031,0.19081682886096896,0.0,0.19081682886096896,0.0,0.0,1.0,2.0,72.59379398532846,1071.6858094446047,1
0.8844242755019771,1.0,0.0,0.0,9,1.0,0.8844242755019771,1.0,0.0,0.0,0.0,0.0,0.11557572449802289,0.8844242755019771,0.0,1.0,2.0,84.5645819571083,747.0952149811649,1
0.7000342727721044,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.45498800452977,74.45498800452977,1
0.8955958702519186,0.0,0.10440412974808144,0.10440412974808144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.10440412974808144,0.10440412974808144,0.8955958702519186,0.0,0.8955958702519186,2.0,35.93547920332858,35.93547920332858,1
1.0,0.0,0.39910018807372305,0.0,4,1.0,0.39910018807372305,1.0,0.0,0.0,0.0,0.0,0.600899811926277,0.0,0.0,0.39910018807372305,2.0,72.69536019483473,300.07802041376215,1
0.0,0.0,0.7231494864646295,0.0,3,1.0,0.7231494864646295,1.0,0.0,0.0,0.2768505135353705,0.2768505135353705,0.0,0.0,0.0,0.7231494864646295,1.0,76.52041004200008,216.9714804108283,1
0.7196655392084791,0.7196655392084791,0.0,0.0,8,1.0,0.2803344607915209,1.0,0.7196655392084791,0.0,0.2803344607915209,0.7196655392084791,1.0,1.0,0.0,0.2803344607915209,1.2803344607915208,100.11778260048551,829.0280366396205,1
0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31259363586376243,3.0,20.321851591034058,20.321851591034058,1
0.9755015517323476,0.02449844826765235,1.0,0.9755015517323476,28,1.0,1.0,1.0,0.9755015517323476,0.9755015517323476,0.0,0.02449844826765235,1.0,1.0,0.9755015517323476,0.02449844826765235,1.9755015517323478,105.98240744831526,2846.5376546209786,1
0.3061373408795932,0.6938626591204068,0.0,0.0,1,1.0,0.3061373408795932,1.0,0.0,0.0,0.6938626591204068,0.0,0.3061373408795932,0.6938626591204068,0.0,0.6938626591204068,2.0,84.8469313295602,84.8469313295602,1
0.45086966372282733,0.0,0.0,0.5491303362771727,5,1.0,0.0,0.0,0.0,0.0,0.0,0.45086966372282733,0.0,0.0,0.0,0.45086966372282733,2.5491303362771727,47.44278292391305,219.53582561413043,1
0.6320898295062423,0.0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.36791017049375774,0.36791017049375774,1.0,1.0,1.0,0.36791017049375774,1.0,2.0,99.61354212821539,449.9048533803093,1
0.5770406644619108,0.5770406644619108,0.4229593355380892,0.0,34,1.0,0.5770406644619108,1.0,0.4229593355380892,0.0,1.0,0.4229593355380892,1.0,1.0,0.4229593355380892,1.0,2.0,84.62046579613286,3381.1021630900514,1
0.3022437239265705,0.6977562760734295,0.0,0.0,14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3022437239265705,0.3022437239265705,0.0,1.0,2.6977562760734295,80.97846443681392,1146.4253849374238,1
0.9939112517601609,0.0,0.0,0.0,12,1.0,1.0,1.0,0.0,0.0,0.00608874823983907,0.0,0.9939112517601609,0.0,0.0,1.0,2.0,84.42564500704064,1059.625804915586,1
0.0,0.0,0.8990588000224785,0.0,56,1.0,1.0,1.0,0.10094119997752149,1.0,0.8990588000224785,0.10094119997752149,1.0,1.0,0.10094119997752149,1.0,1.0,64.93434633908748,5920.855388120111,1
0.8689442522791451,1.0,0.13105574772085493,0.0,5,1.0,0.13105574772085493,1.0,0.0,0.0,0.0,0.0,0.8689442522791451,1.0,0.0,1.0,2.0,88.8250628992376,477.3330439063816,1
1.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.66138797456844,69.66138797456844,1
1.0,0.0,1.0,0.8870683573139887,68,1.0,1.0,1.0,0.1129316426860113,0.0,1.0,0.0,1.0,1.0,0.2258632853720226,1.0,1.0,100.19534884172768,7004.635544379493,1
0.15792556260142077,0.0,0.0,0.0,3,1.0,0.0,1.0,0.0,0.0,0.15792556260142077,0.15792556260142077,0.15792556260142077,0.15792556260142077,0.0,0.15792556260142077,2.0,64.93434633908748,282.997758366908,1
0.0,0.2422312178245669,1.0,0.7577687821754331,21,1.0,0.2422312178245669,1.0,0.0,0.7577687821754331,0.0,0.2422312178245669,0.2422312178245669,1.0,0.0,0.0,1.5155375643508662,87.28470353321413,1843.562468747993,1
0.5217401158047765,0.0,0.0,0.0,10,1.0,0.4782598841952235,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,97.62608133991277,1054.2782496856157,1
1.0,0.0,0.8548034871153397,0.0,1,1.0,0.1451965128846603,1.0,0.0,0.0,0.0,0.8548034871153397,1.0,0.0,0.0,1.0,2.1451965128846604,64.93434633908748,84.7782205230673,1
0.7101100564217067,0.7101100564217067,0.0,0.0,8,1.0,1.0,1.0,0.0,0.0,0.7101100564217067,0.0,0.7101100564217067,1.0,0.0,1.0,2.0,64.93434633908748,814.7327719083894,1
1.0,0.0,0.33314557898573216,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3337088420285357,64.93434633908748,74.80005632630429,1
