,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
10291,5168-MSWXT,Male,,Yes,Yes,,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.74984214072826,759.55,No
10292,0440-MOGPM,Female,-0.01063252312532028,No,No,-,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,,3263.9,No
10293,9152-AMKAK,Male,nan,No,No,,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,80.2388394511129,493.4,No
10294,4254-QPEDE,Female,0.005326641661815183,Yes,No,52.00609294396783,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),66.25634315806393,3330.1,No
10295,5296-BFCYD,Male,,Yes,Yes,45.99543307004834,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.103594337052073,936.85,No
10296,2303-PJYHN,Female,-,Yes,No,2.0039031012753616,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.845263079770152,52,No
10297,1624-NALOJ,Male,,No,No,5.002974224621817,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.78882800152745,502.6,Yes
10298,5788-YPOEG,Female,nan,Yes,Yes,33.99066527572769,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.73806500632863,2839.45,No
10299,6376-GAHQE,Male,,No,No,4.009519302966266,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,,299.2,Yes
10300,7767-UXAGJ,Male,-0.012793165669135164,No,No,1.000274773187474,yEs,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.45637532511297,50.45,Yes
10301,5914-GXMDA,Female,0.013501118489886743,Yes,No,31.982713711216856,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.29895037236818,593.2,No
10302,5339-PXDVH,Male,-0.0008978220327379939,No,No,4.001567979494058,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.63453405578034,367.95,No
10303,1293-BSEUN,Female,-0.013974382083679881,Yes,Yes,72.00976844589327,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,,1482.3,No
10304,6927-WTFIV,Male,0.9932208131190263,No,No,20.009354870362298,Yes,No,Fiber optic,No,No,No,no,No,No,Month-to-month,No,Credit card (automatic),71.29584758726544,1389.2,Yes
10305,4301-VVZKA,Male,0.004535864351636211,Yes,No,,Yes,yeS,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,nan,1189.4,No
10306,4567-AKPIA,Female,-0.002113229269590514,Yes,Yes,40.996441051210404,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.08582339002056,4454.25,No
10307,8007-YYPWD,Female,-0.001797944960468179,No,No,15.006096740360684,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.04306100554602,369.1,No
10308,3850-OKINF,Male,-0.000806199672779132,Yes,Yes,nan,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,66.20807305936009,4692.55,No
10309,3173-NVMPX,Female,-0.014465306880383182,Yes,Yes,9.0038289103663,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.30756690152265,501.2,No
10310,7963-SHNDT,Female,0.0031240707842955383,No,No,,No,No phone service,DSL,Yes,Yes,No,yEs,No,No,Two year,No,Mailed check,39.09767881378818,1982.1,No
10311,8996-ZROXE,Male,0.9913916183814887,No,No,56.99193143286848,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,53.51659064762384,3035.8,No
10312,2180-DXNEG,Female,0.0007397759417697226,No,No,11.9858557520405,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.98883057153778,1062.1,Yes
10313,9578-VRMNM,Female,,No,No,-,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.20710846653031,1043.35,Yes
10314,3027-YNWZU,Female,,Yes,No,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.01007249432716,1584.8,No
10315,2799-ARNLO,Female,0.9906613392168754,Yes,No,-,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.34927392266098,341.6,No
10316,0137-OCGAB,Female,-0.007149890849880042,No,No,1.0123499086122538,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.21384935137422,80.2,Yes
10317,1599-EAHXY,Male,-0.0019030752695556581,Yes,Yes,60.01593641112228,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-,1506.4,No
10318,4957-TIALW,Female,0.008739384924665394,No,Yes,15.006339396672322,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.60284400918742,1010,No
10319,7110-BDTWG,Female,0.012465435247484741,Yes,No,,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,47.06477342134807,3263.6,No
10320,4581-LNWUM,Female,-0.013912609355565713,No,No,13.01189540148829,No,No phone service,DSL,No,No,Yes,No,Yes,yeS,Month-to-month,No,Electronic check,nan,649.4,No
10321,7480-SPLEF,Male,0.027736445619769956,Yes,Yes,69.02341670074836,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.012825290934803,1796.55,No
10322,0975-UYDTX,Female,-0.0011210138367292411,Yes,No,26.006247997885406,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.10125514181914,2312.55,No
10323,6877-TJMBR,Male,0.00465900256700421,Yes,No,1.016295345786687,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.79440318189533,84.8,Yes
10324,1334-FJSVR,Male,-0.0016680489605636112,No,No,1.0049984575556712,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.237057505505913,24.25,yeS
10325,6181-AXXYF,Male,-,Yes,Yes,72.0087497782497,yEs,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.747995308118412,1859.1,No
10326,8541-QVFKM,Female,0.007738680747022077,No,No,8.005759786976032,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.49200497960568,632.2,No
10327,6907-FLBER,Male,nan,No,No,1.0192387863278782,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.306138381072174,54.3,No
10328,4979-HPRFL,Male,nan,Yes,Yes,55.99902370867789,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.162050034279165,1402.25,No
10329,8791-GFXLZ,Male,0.0023487499419365754,No,No,11.977609101050788,Yes,No,DSL,No,Yes,no,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.04794401217669,593.05,No
10330,5896-NPFWW,Male,-0.00020276493898649942,Yes,Yes,2.9946291253274127,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.16826020161793,168.15,Yes
10331,7311-MQJCH,Female,0.0012759464023094783,No,No,5.001734123182214,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.56984514024772,99.6,No
10332,1970-KKFWL,Female,,No,No,34.99088918274081,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.295874634376144,797.1,No
10333,8485-GJCDN,Female,-,No,No,4.9973751981498395,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.0736357386514,318.5,Yes
10334,4883-QICIH,Male,0.008796504602753347,Yes,Yes,32.00028405838374,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.7665816343496,2347.9,Yes
10335,2018-QKYGT,Male,-,Yes,Yes,1.0019953119112506,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.06726449054474,81.05,No
10336,4940-KHCWD,Female,-0.008721618047381523,Yes,No,59.987909382791536,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),37.689061068838384,2288.7,No
10337,4065-JJAVA,Female,-,No,No,,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.497274939757034,49.5,No
10338,6341-JVQGF,Female,0.006057966517574839,Yes,Yes,,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15792814574083,2545.75,No
10339,1839-UMACK,Male,0.018971966919355546,No,No,42.0051832597568,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.03448990458049,949.85,nO
10340,1660-HSOOQ,Male,0.00985279264998815,No,No,0.9951438127806865,Yes,No,DSL,No,No,yeS,no,nO,No,Month-to-month,Yes,Mailed check,49.665311175257116,49.65,Yes
10341,6040-CGACY,Female,,No,No,14.994540387941198,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.579205181809783,299.4,No
10342,4795-KTRTH,Female,0.9907509437971297,Yes,No,4.998483865990379,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.00716395379713,371.65,Yes
10343,3097-IDVPU,Male,-0.011307507670459275,Yes,Yes,19.016036043623803,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.1105308374893,910.45,No
10344,5908-QMGOE,Male,1.004754160077831,No,No,14.984835708955183,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.19961175197922,1133.9,Yes
10345,6048-QBXKL,Female,1.0049041626399884,No,No,2.0010514163869133,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.56039299587124,118.25,No
10346,8290-YWKHZ,Female,0.998231003428568,Yes,No,31.987307277865145,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.21898015657307,2931,Yes
10347,4905-JEFDW,Male,-0.003289840885725721,No,No,10.995591506443478,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.59640765212211,470.6,Yes
10348,7044-YAACC,Male,,Yes,No,,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.20611990492507,280.35,No
10349,0301-KOBTQ,Male,0.01285091915474917,No,No,nan,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.04483660820457,614.45,No
10350,1268-ASBGA,Female,0.9931253258228694,Yes,No,15.998975191507705,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.34517089597442,1375.15,Yes
10351,1187-WILMM,Male,0.00021843183513868162,Yes,Yes,-,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.40643723183888,5597.65,No
10352,3745-HRPHI,Male,-0.012396940387311766,Yes,Yes,65.99808086638768,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),54.64595363559472,3632,No
10353,0014-BMAQU,Male,0.00922469186379455,Yes,No,62.98428835650493,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.66012093450347,5377.8,nO
10354,5130-IEKQT,Male,0.9958839785855962,No,No,25.00947588656562,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.94720174277083,2655.25,Yes
10355,7284-BUYEC,Female,0.015691564640932402,No,No,5.009674255490052,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),,229.4,No
10356,0311-QYWSS,Female,-0.010017487578555416,No,No,6.020208916572267,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.47259587043507,314.6,No
10357,8722-NGNBH,Male,0.006794154510147908,No,No,5.015945225849993,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,39.99979688125559,223.45,Yes
10358,8630-FJLIB,Female,0.0018188993793304832,No,No,17.97544399944272,Yes,No,Fiber optic,No,No,no,No,No,No,Month-to-month,Yes,Electronic check,69.80029350883352,1221.65,No
10359,8217-QYOHV,Male,6.961095739425066e-06,No,No,5.001470317498801,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,nan,266.95,No
10360,0947-IDHRQ,Female,0.003225368166543228,No,No,6.9881955505763065,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,nan,526.7,Yes
10361,3411-WLRSQ,Female,1.0106104832119727,Yes,No,2.9939906522713877,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,yEs,Bank transfer (automatic),74.61685197649876,239.05,No
10362,5131-PONJI,Male,-0.0030777561711426483,Yes,Yes,48.98871075173756,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),-,4494.65,No
10363,8788-DOXSU,Male,-0.0010987883839174712,No,No,58.9833585692326,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),nan,3645.5,No
10364,6484-LATFU,Male,0.0022685686158913023,No,No,68.00817030039715,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.545611286376218,1657.4,No
10365,6463-MVYRY,Female,0.9983878467637485,No,No,56.988369383447306,Yes,no,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),-,4003,No
10366,0867-MKZVY,Female,nan,Yes,No,20.004982399227877,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,,1592.35,Yes
10367,0215-BQKGS,Male,-0.005043656924476253,No,No,,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.2959038045718,2438.6,No
10368,7353-YOWFP,Female,,No,No,7.001702897981379,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.248046459087735,129.15,No
10369,9250-WYPLL,Female,0.016987220148749788,No,No,5.001832485981417,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.54116141514578,413.65,Yes
10370,9620-ENEJV,Female,-0.012852809028696137,No,No,6.008640497167816,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.54793261743556,433.95,No
10371,6904-JLBGY,Female,0.9998643501021303,No,No,72.0041606509351,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,yEs,Yes,Two year,Yes,Credit card (automatic),117.34335014397863,8436.25,No
10372,3237-AJGEH,Female,-,Yes,Yes,2.9782670711348374,No,No phone service,DSL,No,No,No,yEs,No,No,Month-to-month,Yes,Mailed check,31.000855219745745,95.05,Yes
10373,6086-ESGRL,Female,-0.003761665988090669,No,No,0.9877784187858971,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.14985049957029,80.15,Yes
10374,0621-TSSMU,Male,0.002501073196848597,Yes,No,56.00483779563495,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.96930591210532,1126.75,No
10375,3462-BJQQA,Female,-0.010120476275927302,No,No,6.002594731534709,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.74467210905499,552.65,No
10376,3214-IYUUQ,Female,0.003335579013174107,Yes,No,61.01881204470376,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.6988616393784,5860.7,No
10377,5006-MXVRN,Female,0.002571555793854616,No,No,39.003268915658744,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.688346739097273,762.45,No
10378,9565-FLVCG,Male,,Yes,Yes,65.00822861859537,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55662125616945,4459.15,No
10379,5293-WXJAK,Female,,Yes,No,-,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.04107615975416,1133.65,Yes
10380,1676-MQAOA,Male,0.007184563380621566,No,No,72.00761036539281,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.10302317822291,5336.35,No
10381,2782-LFZVW,Female,0.0006777844115058717,No,No,10.99828822072595,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.93846050988371,601.6,No
10382,7879-CGSFV,Male,0.01659895395007071,No,No,55.009454985303705,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,yeS,One year,Yes,Mailed check,nan,5552.05,No
10383,2676-SSLTO,Male,-7.663010687807228e-06,No,No,,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15445743631555,3199,No
10384,7025-IWFHT,Male,-0.0031001497720171863,No,No,41.0080204123896,Yes,No,Fiber optic,No,Yes,no,Yes,Yes,No,One year,Yes,Electronic check,89.55308293755274,3729.75,No
10385,1481-ZUWZA,Male,0.0028881090688578233,No,No,28.003130761526492,Yes,Yes,Fiber optic,Yes,yeS,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.4984864965394,2659.4,Yes
10386,2732-ISEZX,Female,-0.010521454594431481,No,No,5.001757218413326,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.499405351060656,104.3,No
10387,1852-QSWCD,Male,-0.00036895334193689757,Yes,Yes,64.00246574320406,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.802049214353527,1514.85,No
10388,7781-HVGMK,Female,0.0005100041877959774,Yes,Yes,71.99655935349658,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.19370731070339,4784.45,No
10389,2360-RDGRO,Male,0.003901122893928519,Yes,No,64.9957030777,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.263619713818,6812.95,No
10390,6538-POCHL,Male,0.0039980320432581725,No,No,33.010660488132366,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.99831736539812,2576.8,No
10391,6821-JPCDC,Female,0.012917510671326585,Yes,No,48.00335233824863,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.03371539482063,4692.95,No
10392,3751-KTZEL,Female,-0.010462253751740572,No,No,0.9958553071091776,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,35.063134804437375,35.05,Yes
10393,6077-BDPXA,Female,-0.003475398688659733,No,No,-,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.148424950971,194.2,No
10394,4277-PVRAN,Female,-0.01709778234485446,No,No,-,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.08612273808545,679.3,Yes
10395,1282-IHQAC,Male,0.9984601353600395,No,No,69.9791657056418,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),44.04432450432932,3011.65,No
10396,9101-BWFSS,Female,-0.00992948658966707,Yes,No,49.99743962452195,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.54592091340616,5610.7,Yes
10397,8580-AECUZ,Male,1.0079424297382296,No,No,1.0064912606413203,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.09249008526977,79.1,yeS
10398,6621-NRZAK,Female,-0.0053106503865324025,Yes,Yes,62.99657600847933,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.00361063430326,1209.25,No
10399,8433-WPJTV,Female,1.0083284833290787,Yes,Yes,65.00807738878378,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.89702447359923,6767.1,No
10400,2359-KMGLI,Male,-0.0014284697761902533,No,No,24.00422442412632,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.24473392557681,1861.5,Yes
10401,8433-WPJTV,Female,1.0025475015057954,yEs,Yes,65.01058004770643,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),,6767.1,No
10402,6682-VCIXC,Female,nan,Yes,Yes,42.99163465636201,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.24935450385688,2151.6,No
10403,7191-ADRGF,Male,-0.004468132252181866,Yes,No,-,No,No phone service,DSL,no,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.284636402592106,2390.45,No
10404,9391-TTOYH,Female,-0.009749123379628974,No,No,22.989125494006,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.50269757545659,470.2,No
10405,6261-LHRTG,Female,-0.010293384968874672,No,No,25.994333270952595,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75403657446373,1406.9,No
10406,6365-MTGZX,Male,-0.02581146534817613,No,No,23.99597163644462,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.98871695705577,2122.45,Yes
10407,8207-VVMYB,Female,-0.00532932655768697,Yes,No,70.01564110266911,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.98255030660861,2006.95,No
10408,9221-OTIVJ,Female,,No,No,13.99071783678812,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.84526037409886,1531.4,Yes
10409,2114-MGINA,Female,-0.0026235312784950193,No,No,13.98461433356886,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.80432474816035,1129.1,Yes
10410,4389-UEFCZ,Female,0.005348905807338832,Yes,No,71.99926596050675,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,,7544,No
10411,2085-JVGAD,Male,-0.025168905090494662,Yes,No,36.996183445731866,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.343579637525067,697.65,No
10412,0733-VUNUW,Male,-,No,No,24.010800999597876,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.63073572842149,1400.55,Yes
10413,2252-JHJGE,Male,-0.014080554411443345,No,no,60.9960631860693,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.00305748366782,6363.45,No
10414,3074-GQWYX,Male,-0.0015593442642278378,No,No,5.011857469552861,Yes,Yes,Fiber optic,No,No,No,no,No,No,Month-to-month,Yes,Bank transfer (automatic),75.93103751854781,357.75,Yes
10415,2519-ERQOJ,Male,0.9859761586597563,No,No,33.00287647964073,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,,1803.7,No
10416,1015-OWJKI,Male,0.009160333526082618,No,No,0.9853104061395704,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-,19.05,No
10417,4797-AXPXK,Female,0.017555905280555232,No,Yes,,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,59.99528522533463,60,Yes
10418,8311-UEUAB,Female,0.011148606648734603,Yes,Yes,,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.50488785833217,5229.45,No
10419,3995-WFCSM,Female,-0.004619355549159264,No,No,1.9912735767161431,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,-,111.4,No
10420,5630-AHZIL,Female,,No,Yes,3.0041276431318855,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.50015158711346,177.4,No
10421,0489-WMEMG,Female,-0.006016028928349006,No,Yes,22.99271784165798,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.44455384495998,1119.35,No
10422,0129-KPTWJ,Male,0.009414257509939614,Yes,No,71.99491981890587,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65742939845808,6747.35,No
10423,1293-HHSHJ,Female,-0.014923352626171248,No,No,35.00048594622978,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-,741,No
10424,8184-WMOFI,Male,,Yes,Yes,62.023050994957146,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),71.40368875535162,4487.3,No
10425,4462-CYWMH,Male,1.0061535377807058,Yes,No,62.003112763202715,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.78893872848751,5629.55,No
10426,7783-YKGDV,Female,-,No,No,12.017977630369243,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.70814520576815,1238.45,yeS
10427,3948-FVVRP,Male,-0.00026852698476844626,Yes,Yes,9.004670958742492,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.80566202046556,452.8,No
10428,3774-VBNXY,Female,-0.0022731370731075813,Yes,Yes,63.998587383326395,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.192456718707966,1277.75,No
10429,8087-LGYHQ,Male,-0.012038329726214506,No,No,8.981824883680142,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05664490471517,811.65,No
10430,0383-CLDDA,Female,0.005410188644432981,No,No,,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35123678517971,5897.4,No
10431,6892-BOGQE,Female,,Yes,No,70.99862782632081,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.89977125966157,1493.2,No
10432,5049-GLYVG,Male,-0.008498634078966595,No,No,0.9948393314087536,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,,20.6,Yes
